source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,gaze_0_direction,gaze_1_direction,gaze_2_direction,gaze_3_direction,gaze_4_direction,gaze_5_direction,gaze_6_direction,gaze_7_direction,gaze_8_direction,gaze_9_direction,gaze_10_direction,gaze_11_direction,gaze_12_direction,gaze_13_direction,gaze_14_direction,gaze_15_direction,gaze_16_direction,gaze_17_direction,gaze_18_direction,gaze_19_direction,gaze_20_direction,gaze_21_direction,gaze_22_direction,gaze_23_direction,gaze_24_direction,gaze_25_direction,gaze_26_direction,gaze_27_direction,gaze_28_direction,gaze_29_direction,gaze_30_direction,gaze_31_direction,gaze_32_direction,gaze_33_direction,gaze_34_direction,gaze_35_direction,gaze_36_direction,gaze_37_direction,gaze_38_direction,gaze_39_direction,gaze_40_direction,gaze_41_direction,gaze_42_direction,gaze_43_direction,gaze_44_direction,gaze_45_direction,gaze_46_direction,gaze_47_direction,gaze_48_direction,label
behavior_log4.json,2026-05-18 09:58:39,,,up,up,up,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:44,,,up,up,up,up,blink,up,up,up,blink,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:45,,,up,blink,up,blink,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:50,,,blink,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:58:55,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:59:00,,,up,blink,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:02,,,up,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:06,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:09,,,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:11,,,up,up,up,up,up,blink,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:14,,,up,up,up,up,up,blink,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:17,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:27,,,up,blink,blink,blink,up,up,up,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:30,,,blink,blink,blink,blink,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:32,,,blink,blink,blink,blink,blink,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:34,,,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:40,,,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:59:43,,,up,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:48,,,blink,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:49,,,blink,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:54,,,up,up,up,up,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:55,,,up,up,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:59:57,,,up,up,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:00:00,,,blink,up,up,blink,blink,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:00:07,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:00:19,,,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:00:23,,,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:01:32,,,blink,blink,blink,blink,blink,up,up,up,blink,blink,blink,up,up,up,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:01:41,,,up,up,center,center,center,blink,center,blink,blink,blink,center,center,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:02:03,,,up,up,up,up,up,up,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:02:05,,,up,up,up,up,up,up,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:10,,,up,up,up,up,center,center,center,center,center,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:12,,,up,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:14,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:28,,,center,center,center,center,center,blink,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:30,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:34,,,up,up,up,up,up,up,up,up,up,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:35,,,up,up,center,center,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:41,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:02:45,,,up,up,up,up,up,up,up,up,up,up,up,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:47,,,up,up,up,up,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:50,,,up,up,up,up,center,center,center,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:55,,,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:02:56,,,center,center,center,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:01,,,up,up,center,center,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:05,,,up,up,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:06,,,up,up,center,center,center,center,center,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:08,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:11,,,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:12,,,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:14,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:17,,,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:18,,,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:21,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:23,,,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:24,,,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:28,,,up,up,up,up,up,up,up,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:29,,,up,up,up,up,up,up,up,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:33,,,center,center,center,center,center,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:35,,,center,center,center,center,center,center,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:40,,,center,center,center,center,center,center,up,up,up,up,up,up,up,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:44,,,up,center,center,center,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:45,,,up,center,center,center,center,center,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:48,,,up,center,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:50,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:55,,,up,up,up,up,up,up,up,up,up,up,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:03:56,,,up,up,up,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:00,,,up,up,up,center,center,center,center,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:01,,,up,up,up,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:06,,,center,up,up,up,up,up,up,up,up,up,blink,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:09,,,up,up,up,blink,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:11,,,up,up,up,blink,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:20,,,center,center,center,center,center,center,center,center,center,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:23,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:25,,,center,center,center,center,center,center,down,down,down,down,down,down,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:30,,,down,down,down,down,down,down,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:04:34,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:05:57,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:06:11,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:06:20,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:06:33,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:06:47,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:07,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:11,,,center,center,center,center,center,center,center,center,center,blink,blink,blink,center,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:18,,,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:22,,,blink,blink,up,up,up,up,up,up,blink,blink,up,blink,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:23,,,up,blink,blink,up,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:27,,,up,blink,blink,up,blink,blink,up,up,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:51,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:07:54,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:08:51,,,down,down,down,down,down,blink,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:09:00,,,blink,down,down,down,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:09:16,,,down,down,down,blink,blink,down,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:09:20,,,blink,blink,down,down,blink,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:09:30,,,down,down,down,blink,blink,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:09:34,,,down,blink,blink,down,down,blink,down,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:09:38,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:09:51,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:10:11,,,blink,down,blink,blink,blink,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:10:28,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:10:45,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:11:02,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:11:19,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:16,,,down,down,down,down,down,blink,blink,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:12:21,,,down,down,down,down,down,down,down,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:12:31,,,blink,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:32,,,blink,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:33,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:36,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:38,,,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:40,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:44,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:46,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:48,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:49,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:52,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:54,,,down,down,down,down,down,down,down,down,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:57,,,down,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:12:59,,,down,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:03,,,down,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:05,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:13,,,down,down,down,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:17,,,down,center,center,center,center,center,center,center,center,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:21,,,center,center,center,center,center,center,down,down,down,down,down,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:25,,,down,down,down,down,down,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:29,,,center,center,center,center,center,center,center,center,center,center,center,center,center,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:32,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:34,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:40,,,down,down,down,down,down,down,down,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:13:48,,,down,down,down,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:52,,,center,center,center,center,center,center,center,center,center,center,center,center,center,blink,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:13:56,,,center,center,center,center,center,center,center,blink,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:05,,,center,center,center,center,center,center,center,center,center,center,center,center,center,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:07,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:09,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:14,,,down,down,down,down,down,down,down,down,down,down,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:14:19,,,down,down,down,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:23,,,center,center,center,center,center,center,center,center,center,center,center,center,center,blink,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:27,,,center,center,center,center,center,center,center,blink,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:40,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:14:44,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:15:52,,,center,center,center,center,center,center,center,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:16:12,,,center,center,center,center,center,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:16:36,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:16:50,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:08,,,center,center,center,center,center,center,blink,center,blink,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:17:15,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:21,,,down,down,down,down,down,down,center,center,blink,center,center,blink,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:25,,,center,center,blink,center,center,blink,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:29,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:45,,,blink,up,up,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 10:17:49,,,up,up,blink,blink,up,up,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 10:17:54,,,blink,up,up,blink,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
